# Extent Types ...
<ExtentType name="DataSeries: ExtentIndex">
  <field type="int64" name="offset" />
  <field type="variable32" name="extenttype" />
</ExtentType>

<ExtentType name="DataSeries: XmlType">
  <field type="variable32" name="xmltype" />
</ExtentType>

<ExtentType name="complex test type">
  <field type="bool" name="bool" />
  <field type="bool" name="null_bool" opt_nullable="yes"/>
  <field type="byte" name="byte" />
  <field type="byte" name="null_byte" opt_nullable="yes"/>
  <field type="int32" name="int32" />
  <field type="int32" name="null_int32" opt_nullable="yes"/>
  <field type="int64" name="int64" />
  <field type="int64" name="null_int64" opt_nullable="yes"/>
  <field type="double" name="double" />
  <field type="double" name="null_double" opt_nullable="yes"/>
  <field type="double" name="base_double" opt_doublebase="100000"/>
  <field type="variable32" name="variable32" />
  <field type="variable32" name="null_variable32" opt_nullable="yes"/>
</ExtentType>
# Extent, type='complex test type'
bool null_bool byte null_byte int32 null_int32 int64 null_int64 double null_double base_double variable32 null_variable32
F null 134 49 -1812981816 null 1519402870274763919 null 0.895161648 0.276992336 296988.053 B9C068365711D3FA045F69ADCA64B580 F124EE6A382762567A08BC03CDA1B39C
F null 78 null -1814440575 -427551620 -7235889738238739103 8606380034215107737 0.537680959 null 166765.602 F9B217E2FA957FA1712AAD5C377A3537 null
F F 124 null 1691117399 671210485 2316081237479033984 null 0.680373936 0.598439677 875571.378 8D621B61E57F4B314036C58FFC278ED4 74F07A629EA227137A9BBF009E4BD3E5
F null 149 20 1082213778 null -1044936479627351838 null 0.557498219 null 499471.835 4FF60FFB8FC296E73AC1BC1B93EABED0 BEFD7192E12133B92A1025687CA1D706
F F 253 null -1687062172 -51835282 -7462538499611948484 -4607124696935040076 0.872282797 null 372116.98 397EBC1532CB843715477F1E98E64C45 null
F F 93 null 477890293 201927337 6880430434194415665 1906813673923897171 0.692793886 null 261293.969 65E786790AC160E8F3AC55343EDC01FA null
F F 27 116 -1124914151 1140068258 -3539818751358021361 -4073149391656900401 0.167775702 null 384077.446 1B7B37180D6AAFC1DA1520283D7FDCF6 null
F null 74 71 674141177 null -1778396317379484194 null 0.088586582 0.895307802 142231.355 112A020FE8ED67E340E9DABF159AE2A7 null
T null 9 98 188754985 597422096 -8042322132843575903 -76563893317744445 0.326237603 0.702377334 270323.622 6B84338ED01B6804A82971607A02BA61 867E71EADE0035CDF46177440F28158C
F null 25 null 2131669171 null -7426280317379375771 null 0.639811351 0.770168688 707185.582 210C5A99DB4FAB78A1C430537BDA16CA 60CC2B9409FCDC324D4F2733C05C7660
T F 183 231 -527082787 70592519 -317046352201622263 null 0.135591933 null 635862.629 EF5D13C705A1304563531AB36C7DB51E null
T null 153 168 -2066166604 -1250303655 8863213149589416971 -640232986579932698 0.29893449 null -77163.4397 85FF84AD12BBCB8CE27301B6996D9739 0D0EC19A85DEE94573904B2E3CA1F8D8
F T 145 173 1203348582 null -9083393220487744677 null 0.67623329 0.56382549 116625.734 96B741DADD577309CDFD268D8ED66A22 null
F null 170 null -2061292740 null 4402202301684539075 -7173737017447511794 0.211272746 0.382258434 551905.655 8C77407DF2346C6C735658B185E66E0E null
T F 247 null 1066130560 -901209988 -4014510699599061130 7606245944408514722 0.351937901 0.860689422 217484.037 22318C81C724D303736E21FD0A96854A 9673B1904CCA8251838F8E8E6782D803
F T 255 null 1097843174 null 4420128103452786304 -6870509923441671466 0.574219896 null 462437.694 802022493D0D1A556685851446B02D52 17DAFECEAFF8AF0E15F8CAEFC097A002
T T 88 null -122067439 1802962371 5958572348800686654 8823858384188753773 0.138509812 null 300023.548 6A7BD363F4686861DFCF4D46CA20C8D3 05BBA623329325B418BF054AFCF8ED84
T null 141 null 1885089571 -211088043 -1195349075029647802 null 0.463349648 0.99483312 361087.116 6781F3C44B5E2B49AB01BA2522F88634 null
F T 218 null -217940389 1456879018 -6437784248288409142 -7255333431689612709 0.706497509 null 132623.653 7A7315EC0A522A47811C56A386F6F7D2 34A58B3C70780F43F08A7C730D8B2FB1
F F 35 null 1625486408 -907225025 -6182644684048200486 -6186926142267007636 0.302177343 null 681448.55 95359E1B30986FAD80E33C54489AC269 D3E1681BB5AAE961CD1464C4F1DB9402
T null 35 148 -1429829927 null 249731034791601251 -5142886877089313130 0.644118846 0.152362856 558429.7 1692B3EC2BEFB25369E332DD64EFA71E null
T T 14 162 -155332076 null 8028215721757972521 7801734853644531662 0.883389164 0.498084859 145792.484 317EEE300AE2F1E9529A1BF3CA1BD26B null
F F 17 null 1510935955 null -636117683255045226 null 0.935441845 0.218686916 433932.111 3E83AB1B431D586D4D76D88AE97D552B null
T null 73 145 -962837226 -221731067 2774422720773667737 1946549077595035823 0.813613641 null 768429.482 0069BB727194849BB4FC8D047E53E7A0 null
F null 171 null -996552827 -1207174341 7110874378523181054 6984311890448416784 0.697073328 null 338211.98 5B0AF8980198382BF25574F6E3DD84B6 041F7181D0F36F8D18AFAF302730E2DE
F F 154 210 -805858818 1754639989 -6936565069948514562 -2996803698069493664 0.912916391 0.253181764 252242.969 76ECE3DBB980CCA0320CD9F2EC063C7B null
F T 7 null -1019468994 null -570245672532147858 null 0.905365582 0.560763383 197723.26 BE116CDAB7EF5929A379A4D64831E3BE null
T null 134 242 597082235 null 1451940736436774091 null 0.32536389 null 845137.054 87FCA7A9FCE521B458A057E0B0CE298A 6887740CBC4DCC720D8F491220441B31
T T 85 null -1456451237 null -8387116367397782717 -4574942690277508977 0.102583794 0.321345277 217323.602 23E07CDF89041E8D42E022939E1CD1FF null
F null 163 null 1994510407 1180428355 -6916395543366527301 null 0.176246089 0.226164354 665331.301 6752081B7B17A2A7739C12FA449FDD6F null
F T 130 null -669807998 null 3267097070027009017 -6218092805447765805 0.0227146715 null 55272.8658 FCE371AD83E4772E976E73D86189EEF8 368078240BCD6EC9B968F57081385B7B
T T 32 null 1864234101 68866144 2560381286925543623 null 0.353916826 null 56971.9426 D2FA8885F4B190B61A34C73808B2453D 465973519D6AB219A1E7F2804777972E
F F 96 null 1252997956 -1334497728 -7944844030075986362 null 0.163162828 null 830066.543 10943AA76D2DC986C2B7C4E79A72FE1C AAAE766B610B5B8733D918B5BFBEF3AC
F F 145 26 1577986569 null -7348457091632269517 null 0.44049067 null 109787.571 2D695A0FA85397F8557F08E8CFC28EEC null
T F 221 null -1601100792 null 554315947425826022 null 0.153017625 0.0554647346 226008.563 6A5CBDAA03FCA5DC31AF60573F60FD13 04FD6DA98C2A80ED56DDCC83BE01D9D3
T F 211 116 -1214878445 -1892300422 -6499400452839998587 null 0.691713859 null 214617.7 0400A751BCA62B17AB9819CC23E58E09 90F1EC17917709C4F8D5956BB5ACF4BE
T null 107 null -796833338 -1007204230 -6884613475113771939 -4078937070165556370 0.541931556 0.125055814 305380.454 6D6CBEE4008891FED16629E71D7EBECC 40921047390014703D937497D16D0C94
F T 140 137 -1392218348 -1164007521 -123835849733332072 1758113076604128666 0.0602810953 null 442311.944 C5817721820F335EBD58EE9A6D9DEED3 CEBADC0CA3038E8746AB574CBF4E76DE
F F 123 null -1449794106 null -4139250877082733339 -7576350971515240334 0.189871112 0.114652656 530163.754 CB85E14012961F4F23B55AD47EE29770 F4F7EB9DEFDDC38D3968025239568949
F null 29 222 2077532306 -1894019137 496431806828123927 null 0.482277442 null -11447.0433 5480750679CF6D80BC21FDF26233EAC4 null
F null 60 186 -1903269945 null 1850221901057848598 -1861652462571048374 0.791259983 0.277510351 302014.082 73D89C6CC59EB3187F6E3A7159ED726A 3C3D5F9AE338A5369EBE0AD4577FDF1A
T null 218 91 -1623202242 null 8055343168846946550 4862268428107155633 0.627317209 0.0645336978 430118.276 BF4E96D879862EB916345E5EA51B609A 45C1B6F1259E2D4754E01E1C8551BB1A
F T 18 205 1089062553 1755472555 1712672596123336538 -1389163017272375692 0.378524406 0.872260671 461279.928 91F1B97B80784DA50A07C7886169300B null
F null 95 null 1695170530 93441593 -4799369428141604935 891527970356916544 0.644532141 null -5553.41131 F82CFCD999C08FB12B63408706C42718 null
F null 132 169 -212463361 -1585750929 3709366948860165107 null 0.962625644 0.177211815 -38885.9236 528AEA5EC61BDB36A1FA9F952991FD02 null
F F 248 145 779188838 null 565723503794349764 null 0.602164796 0.507501824 126946.549 978E0EADAA9E50BB92C7DC62E1759249 10B22DDF152E8C9605B111B075983F92
F T 251 null -453428419 1385078240 5462556562918822012 -2621847310994181277 0.0874735934 null 626968.268 F26A97B9C7BF7F77A88567C45BFCCD2B null
T null 181 null -2024563857 1243323153 -5547736606036247190 3535229154597825277 0.819314036 null 648878.006 5021D2A446BBC100FBFCAC5BA676D92A null
T null 235 84 -1354355750 null -8103103073953482860 6502221483491179402 0.69504375 null 588126.818 C62E081F73B9AF4C43F58F94902A8DAD null
T null 248 216 -2073845640 -713020814 -8732552885375208593 -1167218149752887676 0.529452403 null 108247.763 606F5427BD48F1FA0AD30859509B58E4 0E85C53E53D2D080C375D2FBD65103FB
F null 206 80 -844661747 1426552531 4806234216980169501 5740502827946823390 0.496364509 0.872818084 539448.492 B3FD19102F3618525B9189A12A2C4166 18F22519F130679344616138853F0986
T null 56 null -790807032 null -3028167946887847367 null 0.861766191 null 94279.982 0B1CFB0C2EEDB6710CAD19974459E041 null
T null 1 237 1851125536 null 7251141194604891546 null 0.101389539 0.515683655 47979.6842 9B26DE3655652A962487926BB113FC19 98EAC1F4182E1195B7C8778ADBDB09D4
T T 180 169 -1717348960 null 2194840355942760915 null 0.292341353 0.869053048 347257.648 FCB314515C4BF37A057292F68A4E796A 8123CD0936E5A0A22919D6EAA1EFE772
F null 38 null 2140132061 128692286 -5671055526314974750 null 0.363330156 0.524621474 745431.85 C0C8DE6D466C76B772782457DBF94EAE null
T null 228 null -1091657995 null -7515092620509137930 -1631367492217882830 0.635081206 null 182569.636 96D061E763D909C5BD9C7E990F82C7A2 5B2BC96718064B74591048772A7A51FE
F F 197 230 1553950854 1998472983 5100423957589546465 null 0.839239799 null 789918.002 6E697C3FBEEA94EB9D1928D28C704CC4 73BBD615B2287D1308123E4CB77D88E8
F null 103 161 -1622218754 -126316622 7637315737193006220 null 0.44982845 0.888803113 264048.423 4EBE19D5078C6C9577B09C3EAE546A89 null
T T 199 226 834744387 -75053870 2967504200397470831 null 0.543421967 0.257524193 603060.784 DE033224E7CA047430CFF3A8E6485D26 5C1D9301793CB235D98E685A4DECFC51
F null 207 57 1545179679 null 7297502349419145242 null 0.763177075 null 258446.614 A0C0B27964742441979D1499E3AF3BB3 null
T null 196 null 537851007 432967694 -5624400754139029561 null 0.000920699918 null 125235.829 797FAB27E1FFAD6F82C7596681612813 null
T T 90 181 -402059842 null -9116277071078549372 196314677343445254 0.837763603 0.534693694 364645.431 01669B374D942581245FA8919814F3C5 C75731B0019A20EF1BEC7E0809FA3C1C
F F 150 null 849761304 null 7446794246773648003 null 0.161914163 null 575266.652 3996828F88694A6F358FAA99AEBED3A2 null
F null 8 null 770435981 null -4035703881748361505 6272262790143262035 0.913253203 0.451510148 -36180.3343 FB78344D1010650F963953CFC3BC4510 6AE73420BC70731912887FD946BA34DC
F null 55 null -825797585 -857786744 -8548862246870663685 3839297146935853573 0.0537680955 null 639235.754 03E3756CB65069649A464EAA4FC71DE7 8B1B1365FE67A72BED84FCACD4B6A99C
F null 13 null -154639920 null 6931266638077783757 null 0.962886518 null 744798.52 6102EB77B9F64FFC2F16CBFF51FB2044 null
T T 72 132 -1136822781 null 7429339200277798927 null 0.0868654148 null 624031.427 343CE1D401D71FF92C25C2CDBB230D37 716CFED4D04F85F1046655AC730F328A
T F 89 null -1439257651 1459394197 -1737537895719019507 null 0.698973385 null 833434.711 6F11A0A04910B7FA1A0F81E042483634 9C0936D18AB32A1BFCD5749E1F2E8FE9
T T 8 null -237176416 -1659331451 7065739012159880188 7152966287720996557 0.622967311 0.722402507 161092.102 D77F3356FF7D943EDF749B9F66370E6C 96FD8B61F45BC8D6AAA9F53636DDCF02
T T 204 null 1182579019 2138629323 4007897203974069127 -2637665688727991024 0.135151287 null 175259.738 415D5960FC1B7E161633D5ED5BD42EC0 628E8D52FD4C80BF26FF9A5CBE8688EB
F null 128 null 668389010 -1265777168 -3726144090040239221 null 0.33091171 0.696571833 719294.071 D44615DBB8877C79E86DBE1370898B68 null
T null 251 null 970333544 null 1466242830491664030 null 0.818862372 0.81499821 223886.922 9DB63523B896FC63A148021CA0B271F0 null
F null 127 78 -1270180664 null -6207741984225204249 null 0.00678014969 0.919593577 -15695.9338 B598C58DDBDE1D3329C656CCF0529242 4EE838116DBC45C5662ADC49C23EED0F
F F 219 null 1620310236 -1080367814 -8162049262518107419 null 0.217689743 null 575074.032 9D8A178D30C3544B7CDB608A2E5E0000 null
T T 99 78 221331611 -881449647 5691312668482015714 -6437142695558835493 0.526503529 0.616862087 710016.265 93A140197E6BFDAE600932D7AA3CFDFC null
T T 99 236 559729540 -406064563 -6699803541499605383 2986119867183859469 0.989013445 null 30594.8746 0F88EABA255CDEF15A34FCE0EF042E04 0D29293BA540C59304D6DA4DEB286A4A
T T 36 184 -814305525 null -3935887752571909644 null 0.189939322 0.113926592 -46710.9225 088D74749E34E596D8E7875408A1A0B0 0C306CF9786311C2E2316F4A1F8B1D87
T null 111 null -1049517359 null -2949841240101946999 null 0.079567184 0.912876109 408351.207 16FA3916F83B03A696BC3B4157D38C0A null
T null 202 106 20658149 null -2059101608735717401 -1340530837738529096 0.929357361 null 598900.089 08E964F6ECFF45996C27FE072284D8AD null
T T 161 null 1834526348 422178205 -3865153542324591728 -6790326382460635618 0.843683824 null 167508.224 1D8E587909A916D720FC5F3ACDD5FD6F D91A2438ED05DCE1DC5AD2469FACE6FB
T null 206 159 1463907824 -420923421 -342287134131910748 3399876150462507269 0.68116347 0.00498328928 36617.6591 D8AD956539EF376B6C056FC3629C8F0A null
T null 42 null -1448404383 null 516868360942587244 null 0.803668584 0.514379858 98552.2196 FA18FB07AF824DD8009CA3DFAEEAE67F 3AE175A27866203667ED84F6CBEE7FEC
T T 220 97 -466198346 null -1216336253085594062 4590064247858347595 0.380061252 null 65060.1538 06069DDBD0F028EAD803F4DFCDE342DF 62BD6044A4FD3E217757917D806486B1
T null 198 128 381720688 -1730768338 -8897990828628309621 -8014139715344849769 0.230202495 0.675817544 522851.08 F3F57F7473C1170D0EB1DB70DBA32105 null
T null 17 177 -391355475 -137611081 7324909053922110235 -2419743945520969605 0.0432974346 0.374621009 768828.937 9ACAB1012BA8D2188BAACB082860C925 9B867565F60CFCCFE1ADE48F2E95604E
T F 193 null -813268921 null -1548613922231841252 -2363742416047671969 0.765643484 0.50290941 578361.474 72092B3B8CF23897DE33BE7DF826D4AC null
F null 62 null -1882704872 -1658661629 205390159528502235 null 0.0647127628 null 756089.219 FE61824414F73BB748B08A45D67B41E0 5D64C2B0B33722ED378E724F5C30C904
T F 95 null 668283034 null 5145843954129414255 7439449546162036245 0.674122064 0.111577768 -39401.9267 C264CC41CA34F4F33AA85AE8C0545235 E43DDF1E59C82D5D4BD8428944B9528D
F F 163 237 2068739783 null 5768728055605030937 -8172490804963726517 0.443814429 null 514817.81 A619D142C00E29EF14EF2A758AD7EEB4 4EC56242E75EFFA05E365857745E6DCB
F null 47 176 -1959624594 null 794002243999504743 null 0.917697719 null 414397.476 FBB2CDD2ED88391AD58B17AD3FDF315A 17C049ED84FC8DA8DB1ED3F1DD2E8C4E
F F 202 22 -56362868 -1857341806 -4943928780811186733 null 0.516558493 null 143457.62 DF6409A1C65FB2A9A4FA5FE93BF5CC34 6017C90BEA2CBFF196B3E10F10B7186F
F null 37 null 455023267 -731185178 4654773644832789943 null 0.57638647 null 495175.843 DFE2EB726F3C6EECEDE5437A6A34C60A 4AAA106FC67AF1C30CD9056120B3B5F3
T null 135 null -1748621015 -1428573033 -1306801711715486569 8294875171561266222 0.469547167 0.110325678 678415.987 3A3BF65D312FF15707F96A4EDCA95F0D null
F null 72 177 2100053167 -1864044165 7656639878447986483 732590672296649953 0.434944972 null 898294.05 3EA985031D49C3CCE0AD12083D0F17E2 null
F null 254 null -387954179 null -1241510145461519878 3174560372845840 0.294689417 null 284464.197 7475B49CD2523D1CB6FF7751BC5B1D5E E50F2B26B4445958B413C0D65C01F512
T T 164 175 -1532594270 null -6614210415164935621 -4391346457422152267 0.19201882 0.954877918 320382.687 90B3E873DE93B26713B779DC9507FD47 77395A498962564D30C5E4B00892D5BC
F T 234 203 2218706 null -8387916303432726147 -1630630605439170466 0.58496799 0.549020293 522318.038 3266ABA7CF1E4075D3D50DDD858C8ADD null
T F 78 null -1867106167 null -4076117681908692425 null 0.383692463 0.568527524 702104.45 014F96E55CAB4E0774E0A5FB2FC773CE null
F null 107 231 -2024191632 915784799 8668907917164159526 null 0.128481329 null 877132.612 D6FA67E1927438E2CA60CE55E4D7189F 14B5AE5816040E1D96A2E57089B66126
T F 174 null 1184623422 -1570455877 -3336441246326674002 null 0.534497206 0.714913007 539113.659 CEF4B0EC9A439654FCF61B8AE078F319 null
F null 232 194 -2010869303 null 4003870677737513383 -4249699778469319797 0.645613927 0.933199424 646987.088 745058DE8CD4D15BD9D961A52C7C0058 null
T T 101 255 -244311956 null 6664818235610691108 null 0.729177994 0.161343466 300586.491 14922F45903CA13E280F35B0AAF86055 D1CFEDF4FBA17AFDEE576D735FE1F732
T F 157 null 1357780350 null 973042690616672328 -7993234843714026122 0.0654899506 null 867854.484 7DC59195A7C41D8A4E164091E254257B 0F5DEF26C9B7EC820882B47B5C465509
T null 180 null -1752458005 -1460853861 8407718572052521913 null 0.320233209 0.146582865 4154.23321 0F45DA618A8F226E17E2FCBAA3BCAC2E null
F F 228 null 332860244 null 7494833014232596024 5297815689882595362 0.732288931 0.685722752 288112.466 67ED8B4E25F1B442D2A1209BDE73CF16 DD3808D0813AA3E7BD0417D559C26D2C
F null 96 236 -1646383715 null 5332341610091898861 -9189098564440575369 0.63145504 null 751712.374 D118B293B0F2742AB2AEB8F6E308780F null
T null 55 null -1340673075 null -9071328664920088886 null 0.00987683 null 296781.543 11C1A2BFCC2A3A5DC62DB2B6E862C1EE null
T F 155 null 2130922673 null 1414393794834233200 -6064074885916099880 0.888119172 0.959723044 765014.297 A5C3CA92639D65480E0BEDFCA306F0BB null
F T 136 null -1593837799 null 8005789096247986265 -4221920724796799398 0.877446045 0.408136675 535940.206 60E5D7104A55ED53B0F0516BD2642A2E null
F T 163 null -1742826037 null -8519328288125732307 3762925431708469689 0.628869681 0.955935675 605787.97 4975BB296F1353CF57970F4917DF00CE null
F T 184 105 -1180749304 -39781154 1244282908749606979 null 0.0123096358 0.0938733064 19614.2733 1716312280A4DEA9F42FF1BE6C9DE0E8 null
F T 114 null -770643957 null -8586396479705066440 -8956809846299956708 0.226188837 0.379773088 509570.641 EE9C64633C522DADF9AA8F126CFB6929 79860B51D1F1A6A7F8D4E09AA6083E0C
T T 28 null -499221561 -1923307788 1103107450678774302 null 0.694926927 null 123961.022 42C2E459D3C91FDD6265E900CC327CAE D64D4365876B1F0F9E41730C55496590
F null 67 57 -838153061 1525379214 -5854869718216143918 -7376455220230032236 0.534753239 0.972512358 126788.544 AA19E9C262D843BA3364FD6CB99EC366 null
T T 230 84 855925026 -1746003621 2485041213404427213 3133737813910192881 0.458459178 null 581568.451 A165F5EE6F9F1981E51DBAFA131AF90D 50BFA3D2A1111ECB42AB018E554A49A3
T F 93 80 -471741805 1229392593 5305851606603952650 null 0.561899543 0.574508663 468474.526 BC397CD6F5DD40097BDA222DE21A8F20 null
T F 14 null 1159926923 null 3814658158560879499 -7189713718346029850 0.966984331 null 487934.854 D7848C9ECE25F962981A7B8FCCE4B39F null
T T 7 null -220962139 -1297158343 -3766759061567528739 null 0.352663737 0.857768791 288761.807 115A2C2271E235DC50756EC70AA9A0A4 null
F null 246 70 758106604 null -7049408964902030562 null 0.315011441 null 413249.326 14421A5D23FE635FF2E46536F242437B C11CF3FBB8D6B192B1A285C7327023EB
F T 232 null 2127288853 887022447 -1484612246524662859 6788592955857782154 0.631540113 0.72945559 532620.103 450F4FB1402573EBDE7DB4D32A0F7823 null
T F 70 null -2077862411 491169415 4080236416911119878 7121949380386234982 0.295353222 0.45542126 -52611.8185 8E3DC592E6E90ADA58F16826BA6C260F null
T null 231 48 -134876108 null -4849077833412640639 null 0.479024797 0.995677558 144340.606 3D567E7BA23EF6AF59455E2B2F94E39F B828BE403C0255661EA268C61102EFB5
F null 165 null -1112517124 -2085804777 412909194902559430 null 0.652826453 0.538890472 144800.757 BB2985727D66FE083AF7CA62F3DF0F4C 0F461DB0AC6E8F0EFFAC3BFD3EB43A5D
F null 245 null -1857550999 -909974584 -2024191950472556553 -2753164877999811609 0.836213033 null 541995.801 3D668DEB292F5A38180FE0BA8122AF8B null
T null 205 null -335161227 null 1419885887833196346 null 0.969878088 null -8011.39245 00A82C0F635F2ABA506E93533A19CF43 null
T F 99 229 783059058 null 9058053231710244033 -5305249601866222422 0.847874338 null 547680.085 1B1B522A9EB69C931764B0991AF56B18 5C278FBAE881B9202F28EEBC0A0EB70E
F F 95 null 665715069 null -6173205998841994505 646666957291458921 0.41360444 0.391334366 897402.225 531E9E8E2AC3466CF2462D08E1AEB36D null
F F 191 null -929539614 -1063906231 -1170847373852822865 null 0.604581039 null 279304.604 1A5F4E79E1F61B5BAC663ED8AFC01974 null
T null 252 203 -915724947 null -496522905288943954 null 0.850148161 null 794074.889 9AB5FBF15243160FCAC6EB3C4FBC45F8 null
F null 173 null 608832592 -98135893 -2734151307780871449 -4057585252937189172 0.231084306 null 68874.2313 7EEDC9F3DBC518C2AB1EFED0B1E6CA88 null
F T 156 null 2091119542 -713603566 -1047874991769836645 4058488767105557552 0.824648404 0.010336837 438207.412 9B30939EA1DD075409228B1DE96A62A0 9D0336A6EC9417620F8B6E298FC1F6C8
